claim_id,policyholder_id,claim_type,claim_amount,severity,status,claim_date,description
CL_001755,PH_000307,Auto,790.35,Low,Open,2024-12-13 20:57:36.534608,Auto claim - Low severity
CL_001756,PH_000392,Auto,284.54,Low,Closed,2021-05-19 20:57:36.534608,Auto claim - Low severity
CL_001757,PH_000833,Health,1400.55,Medium,Closed,2021-06-30 20:57:36.534608,Health claim - Medium severity
CL_001758,PH_000896,Property,425.5,Low,Closed,2024-12-21 20:57:36.534608,Property claim - Low severity
CL_001759,PH_000657,Auto,433.68,Low,Closed,2021-12-03 20:57:36.534608,Auto claim - Low severity
CL_001760,PH_000147,Property,296.27,Low,Open,2025-05-02 20:57:36.534608,Property claim - Low severity
CL_001761,PH_000544,Life,244.55,Low,Closed,2022-07-24 20:57:36.534608,Life claim - Low severity
CL_001762,PH_000009,Health,1419.62,Medium,Closed,2022-04-19 20:57:36.534608,Health claim - Medium severity
CL_001763,PH_000666,Life,268.25,Low,Denied,2024-10-18 20:57:36.534608,Life claim - Low severity
CL_001764,PH_000451,Property,907.48,Medium,Open,2023-10-01 20:57:36.534608,Property claim - Medium severity
CL_001765,PH_000740,Property,368.32,Medium,Closed,2024-07-10 20:57:36.534608,Property claim - Medium severity
CL_001766,PH_000644,Auto,671.77,Low,Closed,2021-07-10 20:57:36.534608,Auto claim - Low severity
CL_001767,PH_000156,Auto,1159.57,Low,Closed,2023-05-30 20:57:36.534608,Auto claim - Low severity
CL_001768,PH_000631,Auto,284.05,Low,Denied,2021-11-13 20:57:36.534608,Auto claim - Low severity
CL_001769,PH_000454,Health,351.57,Low,Closed,2020-11-23 20:57:36.534608,Health claim - Low severity
CL_001770,PH_000223,Health,351.58,Low,Denied,2025-03-26 20:57:36.534608,Health claim - Low severity
CL_001771,PH_000919,Life,551.59,Medium,Closed,2025-02-26 20:57:36.534608,Life claim - Medium severity
CL_001772,PH_000144,Property,809.51,Medium,Closed,2021-07-01 20:57:36.534608,Property claim - Medium severity
CL_001773,PH_000127,Auto,370.44,Low,Closed,2022-05-31 20:57:36.534608,Auto claim - Low severity
CL_001774,PH_000748,Life,1482.15,Medium,Closed,2023-07-26 20:57:36.534608,Life claim - Medium severity
CL_001775,PH_000360,Health,225.74,Low,Closed,2023-04-24 20:57:36.535609,Health claim - Low severity
CL_001776,PH_000323,Property,681.42,Low,Closed,2021-04-13 20:57:36.535609,Property claim - Low severity
CL_001777,PH_000144,Auto,203.08,Low,Closed,2024-04-30 20:57:36.535609,Auto claim - Low severity
CL_001778,PH_000284,Auto,1075.32,Medium,Closed,2022-02-07 20:57:36.535609,Auto claim - Medium severity
CL_001779,PH_000087,Auto,2390.25,High,Closed,2024-04-29 20:57:36.535609,Auto claim - High severity
CL_001780,PH_000567,Auto,841.28,Low,Closed,2022-05-08 20:57:36.535609,Auto claim - Low severity
CL_001781,PH_000615,Property,376.89,Low,Closed,2021-09-04 20:57:36.535609,Property claim - Low severity
CL_001782,PH_000623,Auto,553.63,Medium,Closed,2024-02-14 20:57:36.535609,Auto claim - Medium severity
CL_001783,PH_000798,Property,936.31,Medium,Closed,2021-11-05 20:57:36.535609,Property claim - Medium severity
CL_001784,PH_000028,Disability,1076.67,Medium,Denied,2020-12-18 20:57:36.535609,Disability claim - Medium severity
CL_001785,PH_000868,Auto,488.74,Low,Closed,2022-01-10 20:57:36.535609,Auto claim - Low severity
CL_001786,PH_000897,Auto,454.23,Low,Open,2024-01-11 20:57:36.535609,Auto claim - Low severity
CL_001787,PH_000211,Property,752.86,Medium,Closed,2022-10-25 20:57:36.535609,Property claim - Medium severity
CL_001788,PH_000622,Auto,9016.06,Critical,Closed,2022-11-11 20:57:36.535609,Auto claim - Critical severity
CL_001789,PH_000194,Life,329.14,Low,Under Review,2021-07-11 20:57:36.535609,Life claim - Low severity
CL_001790,PH_000402,Property,960.18,Medium,Under Review,2024-01-23 20:57:36.535609,Property claim - Medium severity
CL_001791,PH_000662,Health,1195.11,Low,Open,2025-05-31 20:57:36.535609,Health claim - Low severity
CL_001792,PH_000803,Auto,447.48,Low,Closed,2021-04-08 20:57:36.535609,Auto claim - Low severity
CL_001793,PH_000978,Property,502.77,Low,Denied,2024-05-17 20:57:36.535609,Property claim - Low severity
CL_001794,PH_000507,Health,536.77,Medium,Closed,2023-07-22 20:57:36.535609,Health claim - Medium severity
CL_001795,PH_000116,Disability,36264.67,Critical,Open,2024-05-14 20:57:36.535609,Disability claim - Critical severity
CL_001796,PH_000512,Property,2410.48,High,Closed,2022-02-21 20:57:36.535609,Property claim - High severity
CL_001797,PH_000609,Auto,401.02,Medium,Open,2025-04-27 20:57:36.535609,Auto claim - Medium severity
CL_001798,PH_000541,Life,189.15,Low,Under Review,2020-09-25 20:57:36.535609,Life claim - Low severity
CL_001799,PH_000013,Auto,602.01,Medium,Closed,2023-09-11 20:57:36.535609,Auto claim - Medium severity
CL_001800,PH_000957,Auto,2969.11,High,Closed,2023-12-11 20:57:36.535609,Auto claim - High severity
CL_001801,PH_000136,Health,588.13,Low,Closed,2023-07-20 20:57:36.535609,Health claim - Low severity
CL_001802,PH_000882,Property,369.01,Low,Denied,2021-01-05 20:57:36.535609,Property claim - Low severity
CL_001803,PH_000583,Property,696.64,Low,Closed,2023-05-12 20:57:36.535609,Property claim - Low severity
CL_001804,PH_000375,Auto,4411.83,High,Under Review,2022-08-28 20:57:36.535609,Auto claim - High severity
CL_001805,PH_000700,Property,1021.05,Medium,Denied,2024-10-01 20:57:36.535609,Property claim - Medium severity
CL_001806,PH_000782,Life,247.59,Low,Closed,2023-01-29 20:57:36.536609,Life claim - Low severity
CL_001807,PH_000978,Health,972.93,Low,Open,2021-05-26 20:57:36.536609,Health claim - Low severity
CL_001808,PH_000075,Health,30348.9,Critical,Closed,2025-08-16 20:57:36.536609,Health claim - Critical severity
CL_001809,PH_000602,Health,257.69,Low,Closed,2025-05-04 20:57:36.536609,Health claim - Low severity
CL_001810,PH_000015,Health,3182.99,High,Closed,2024-04-01 20:57:36.536609,Health claim - High severity
CL_001811,PH_000221,Life,1152.43,Low,Closed,2025-06-30 20:57:36.536609,Life claim - Low severity
CL_001812,PH_000945,Life,382.77,Low,Under Review,2025-05-19 20:57:36.536609,Life claim - Low severity
CL_001813,PH_000972,Auto,148.52,Low,Closed,2021-04-17 20:57:36.536609,Auto claim - Low severity
CL_001814,PH_000408,Health,4233.23,High,Closed,2022-11-17 20:57:36.536609,Health claim - High severity
CL_001815,PH_000294,Health,624.57,Low,Open,2022-03-12 20:57:36.536609,Health claim - Low severity
CL_001816,PH_000730,Auto,305.68,Low,Closed,2022-11-28 20:57:36.536609,Auto claim - Low severity
CL_001817,PH_000786,Property,2901.04,High,Closed,2023-05-23 20:57:36.536609,Property claim - High severity
CL_001818,PH_000434,Property,274.33,Low,Closed,2021-10-13 20:57:36.536609,Property claim - Low severity
CL_001819,PH_000412,Auto,8403.01,Critical,Under Review,2025-04-04 20:57:36.536609,Auto claim - Critical severity
CL_001820,PH_000656,Property,2377.03,High,Closed,2022-09-17 20:57:36.536609,Property claim - High severity
CL_001821,PH_000551,Property,172.74,Low,Closed,2022-04-07 20:57:36.536609,Property claim - Low severity
CL_001822,PH_000157,Health,5144.09,Critical,Closed,2024-02-29 20:57:36.536609,Health claim - Critical severity
CL_001823,PH_000086,Disability,300.36,Low,Open,2023-12-25 20:57:36.536609,Disability claim - Low severity
CL_001824,PH_000081,Disability,641.73,Medium,Under Review,2022-11-07 20:57:36.536609,Disability claim - Medium severity
CL_001825,PH_000944,Life,1038.7,Low,Closed,2024-07-30 20:57:36.536609,Life claim - Low severity
CL_001826,PH_000998,Property,394.29,Low,Closed,2021-03-10 20:57:36.536609,Property claim - Low severity
CL_001827,PH_000160,Auto,3185.82,High,Closed,2022-09-17 20:57:36.536609,Auto claim - High severity
CL_001828,PH_000335,Property,770.43,Low,Under Review,2023-07-12 20:57:36.536609,Property claim - Low severity
CL_001829,PH_000601,Auto,795.26,Low,Closed,2022-02-28 20:57:36.536609,Auto claim - Low severity
CL_001830,PH_000782,Auto,724.57,Low,Closed,2021-01-14 20:57:36.536609,Auto claim - Low severity
CL_001831,PH_000666,Property,1217.04,Low,Under Review,2021-11-25 20:57:36.536609,Property claim - Low severity
CL_001832,PH_000659,Property,337.11,Low,Closed,2025-05-07 20:57:36.536609,Property claim - Low severity
CL_001833,PH_000318,Disability,1287.24,Medium,Denied,2021-10-20 20:57:36.536609,Disability claim - Medium severity
CL_001834,PH_000448,Auto,496.1,Low,Closed,2021-08-17 20:57:36.536609,Auto claim - Low severity
CL_001835,PH_000977,Health,1053.13,Medium,Closed,2020-12-21 20:57:36.536609,Health claim - Medium severity
CL_001836,PH_000245,Auto,384.23,Low,Under Review,2025-05-24 20:57:36.536609,Auto claim - Low severity
CL_001837,PH_000251,Property,365.32,Low,Closed,2025-03-27 20:57:36.538113,Property claim - Low severity
CL_001838,PH_000947,Auto,285.39,Low,Closed,2023-04-14 20:57:36.538113,Auto claim - Low severity
CL_001839,PH_000119,Property,12409.54,Critical,Denied,2023-03-06 20:57:36.538113,Property claim - Critical severity
CL_001840,PH_000627,Auto,3572.61,High,Under Review,2022-04-22 20:57:36.538113,Auto claim - High severity
CL_001841,PH_000057,Auto,5806.25,Critical,Closed,2023-12-26 20:57:36.538113,Auto claim - Critical severity
CL_001842,PH_000683,Disability,660.28,Medium,Closed,2021-07-24 20:57:36.538113,Disability claim - Medium severity
CL_001843,PH_000674,Auto,2093.46,High,Closed,2021-07-26 20:57:36.538113,Auto claim - High severity
CL_001844,PH_000180,Property,4220.56,High,Closed,2025-01-18 20:57:36.538113,Property claim - High severity
CL_001845,PH_000013,Disability,920.49,Medium,Closed,2021-10-01 20:57:36.538113,Disability claim - Medium severity
CL_001846,PH_000141,Auto,717.34,Low,Closed,2021-10-14 20:57:36.538113,Auto claim - Low severity
CL_001847,PH_000012,Auto,334.55,Low,Under Review,2024-10-19 20:57:36.538113,Auto claim - Low severity
CL_001848,PH_000509,Auto,606.25,Low,Closed,2023-10-10 20:57:36.538113,Auto claim - Low severity
CL_001849,PH_000536,Auto,181.74,Low,Closed,2022-10-26 20:57:36.538113,Auto claim - Low severity
CL_001850,PH_000802,Auto,1019.33,Low,Closed,2021-02-08 20:57:36.538113,Auto claim - Low severity
CL_001851,PH_000739,Auto,4409.51,Critical,Closed,2024-04-07 20:57:36.538113,Auto claim - Critical severity
CL_001852,PH_000171,Property,262.46,Low,Closed,2023-08-20 20:57:36.538113,Property claim - Low severity
CL_001853,PH_000130,Health,506.43,Medium,Closed,2021-07-07 20:57:36.538113,Health claim - Medium severity
CL_001854,PH_000800,Health,726.34,Medium,Closed,2020-10-27 20:57:36.538113,Health claim - Medium severity
CL_001855,PH_000276,Property,659.43,Medium,Closed,2021-08-10 20:57:36.538113,Property claim - Medium severity
CL_001856,PH_000908,Health,5318.15,High,Under Review,2025-01-21 20:57:36.539123,Health claim - High severity
CL_001857,PH_000790,Property,297.35,Low,Closed,2025-07-21 20:57:36.539123,Property claim - Low severity
CL_001858,PH_000344,Health,2305.29,High,Closed,2021-03-12 20:57:36.539123,Health claim - High severity
CL_001859,PH_000440,Auto,1763.48,High,Closed,2024-03-11 20:57:36.539123,Auto claim - High severity
CL_001860,PH_000537,Disability,618.72,Low,Closed,2025-05-12 20:57:36.539123,Disability claim - Low severity
CL_001861,PH_000270,Auto,358.2,Low,Closed,2021-09-22 20:57:36.539123,Auto claim - Low severity
CL_001862,PH_000999,Property,1648.55,Medium,Closed,2022-06-27 20:57:36.539123,Property claim - Medium severity
CL_001863,PH_000643,Property,942.63,Medium,Closed,2025-04-15 20:57:36.539123,Property claim - Medium severity
CL_001864,PH_000509,Auto,1804.02,High,Closed,2023-03-02 20:57:36.539123,Auto claim - High severity
CL_001865,PH_000524,Property,1115.4,Medium,Closed,2023-09-13 20:57:36.539123,Property claim - Medium severity
CL_001866,PH_000057,Auto,419.87,Low,Closed,2022-12-01 20:57:36.539123,Auto claim - Low severity
CL_001867,PH_000880,Disability,2067.01,High,Closed,2022-07-17 20:57:36.539123,Disability claim - High severity
CL_001868,PH_000171,Property,667.14,Low,Denied,2023-08-28 20:57:36.539123,Property claim - Low severity
CL_001869,PH_000162,Property,264.82,Low,Open,2024-04-15 20:57:36.539123,Property claim - Low severity
CL_001870,PH_000792,Health,565.11,Low,Closed,2025-02-21 20:57:36.539123,Health claim - Low severity
CL_001871,PH_000916,Health,9271.6,Critical,Closed,2022-07-02 20:57:36.539123,Health claim - Critical severity
CL_001872,PH_000691,Life,3089.62,High,Closed,2021-08-31 20:57:36.539123,Life claim - High severity
CL_001873,PH_000119,Property,303.23,Low,Closed,2024-06-09 20:57:36.539123,Property claim - Low severity
CL_001874,PH_000759,Auto,3125.65,High,Closed,2022-11-12 20:57:36.539123,Auto claim - High severity
CL_001875,PH_000003,Disability,577.51,Medium,Closed,2025-06-21 20:57:36.539123,Disability claim - Medium severity
CL_001876,PH_000880,Disability,729.51,Medium,Closed,2020-11-17 20:57:36.539123,Disability claim - Medium severity
CL_001877,PH_000013,Auto,644.61,Medium,Closed,2024-05-07 20:57:36.539123,Auto claim - Medium severity
CL_001878,PH_000048,Disability,375.6,Low,Closed,2023-01-27 20:57:36.539123,Disability claim - Low severity
CL_001879,PH_000373,Health,393.63,Low,Closed,2023-07-28 20:57:36.540119,Health claim - Low severity
CL_001880,PH_000943,Auto,657.51,Low,Closed,2024-11-16 20:57:36.540119,Auto claim - Low severity
CL_001881,PH_000184,Auto,200.21,Low,Closed,2020-11-28 20:57:36.540119,Auto claim - Low severity
CL_001882,PH_000037,Property,7067.15,Critical,Closed,2022-08-14 20:57:36.540119,Property claim - Critical severity
CL_001883,PH_000823,Auto,1086.18,Medium,Under Review,2021-09-18 20:57:36.540119,Auto claim - Medium severity
CL_001884,PH_000759,Property,218.51,Low,Closed,2022-01-16 20:57:36.540119,Property claim - Low severity
CL_001885,PH_000430,Auto,283.76,Low,Closed,2024-06-17 20:57:36.540119,Auto claim - Low severity
CL_001886,PH_000330,Auto,2053.92,Medium,Closed,2024-04-29 20:57:36.540119,Auto claim - Medium severity
CL_001887,PH_000427,Auto,404.34,Low,Closed,2021-09-05 20:57:36.540119,Auto claim - Low severity
CL_001888,PH_000328,Auto,623.18,Low,Closed,2024-03-13 20:57:36.540119,Auto claim - Low severity
CL_001889,PH_000846,Auto,459.76,Low,Closed,2025-04-13 20:57:36.540119,Auto claim - Low severity
CL_001890,PH_000586,Property,866.61,Low,Under Review,2023-08-18 20:57:36.540119,Property claim - Low severity
CL_001891,PH_000123,Auto,867.04,Low,Closed,2022-11-26 20:57:36.540119,Auto claim - Low severity
CL_001892,PH_000690,Health,2657.27,High,Under Review,2025-06-04 20:57:36.540119,Health claim - High severity
CL_001893,PH_000184,Auto,466.25,Low,Closed,2024-06-19 20:57:36.540119,Auto claim - Low severity
CL_001894,PH_000824,Property,1287.92,Medium,Open,2022-10-29 20:57:36.540119,Property claim - Medium severity
CL_001895,PH_000048,Property,6436.49,Critical,Closed,2023-06-21 20:57:36.540119,Property claim - Critical severity
CL_001896,PH_000071,Auto,1387.77,Medium,Under Review,2020-10-19 20:57:36.540119,Auto claim - Medium severity
CL_001897,PH_000477,Property,341.2,Low,Closed,2020-11-11 20:57:36.540119,Property claim - Low severity
CL_001898,PH_000290,Property,444.34,Medium,Open,2021-05-19 20:57:36.540119,Property claim - Medium severity
CL_001899,PH_000866,Life,1302.84,Medium,Closed,2023-12-23 20:57:36.540119,Life claim - Medium severity
CL_001900,PH_000336,Property,1538.07,Medium,Closed,2025-03-27 20:57:36.540119,Property claim - Medium severity
CL_001901,PH_000567,Property,423.78,Low,Closed,2023-02-27 20:57:36.540119,Property claim - Low severity
CL_001902,PH_000009,Health,1031.45,Low,Under Review,2023-08-26 20:57:36.540119,Health claim - Low severity
CL_001903,PH_000206,Health,1309.44,Low,Open,2024-01-31 20:57:36.541121,Health claim - Low severity
CL_001904,PH_000578,Property,1502.5,Medium,Closed,2021-04-27 20:57:36.541121,Property claim - Medium severity
CL_001905,PH_000312,Property,593.88,Low,Closed,2021-07-28 20:57:36.541121,Property claim - Low severity
CL_001906,PH_000638,Health,226.29,Low,Under Review,2024-05-11 20:57:36.541121,Health claim - Low severity
CL_001907,PH_000476,Health,432.77,Low,Closed,2023-08-27 20:57:36.541121,Health claim - Low severity
CL_001908,PH_000606,Auto,1247.57,Low,Closed,2022-12-14 20:57:36.541121,Auto claim - Low severity
CL_001909,PH_000792,Property,14060.12,Critical,Closed,2021-05-14 20:57:36.541121,Property claim - Critical severity
CL_001910,PH_000201,Auto,3214.44,Critical,Closed,2021-08-11 20:57:36.541121,Auto claim - Critical severity
CL_001911,PH_000923,Life,409.82,Low,Closed,2022-08-27 20:57:36.541121,Life claim - Low severity
CL_001912,PH_000779,Auto,362.21,Low,Closed,2021-04-03 20:57:36.541121,Auto claim - Low severity
CL_001913,PH_000252,Auto,432.5,Low,Closed,2024-11-15 20:57:36.541121,Auto claim - Low severity
CL_001914,PH_000007,Property,150.31,Low,Closed,2023-06-03 20:57:36.541121,Property claim - Low severity
CL_001915,PH_000025,Property,688.44,Medium,Closed,2024-05-30 20:57:36.541121,Property claim - Medium severity
CL_001916,PH_000555,Health,7952.66,Critical,Closed,2023-10-11 20:57:36.541121,Health claim - Critical severity
CL_001917,PH_000652,Auto,2339.26,Medium,Closed,2021-01-04 20:57:36.541121,Auto claim - Medium severity
CL_001918,PH_000711,Auto,773.04,Low,Closed,2020-10-19 20:57:36.541121,Auto claim - Low severity
CL_001919,PH_000010,Auto,462.88,Low,Closed,2023-11-03 20:57:36.541121,Auto claim - Low severity
CL_001920,PH_000002,Auto,543.62,Low,Closed,2021-06-18 20:57:36.541121,Auto claim - Low severity
CL_001921,PH_000674,Auto,814.46,Low,Closed,2023-08-11 20:57:36.542119,Auto claim - Low severity
CL_001922,PH_000870,Property,1062.5,Medium,Closed,2021-07-31 20:57:36.542119,Property claim - Medium severity
CL_001923,PH_000745,Auto,319.93,Low,Closed,2023-12-30 20:57:36.542119,Auto claim - Low severity
CL_001924,PH_000107,Property,3988.81,High,Open,2024-07-26 20:57:36.542119,Property claim - High severity
CL_001925,PH_000543,Auto,909.01,Medium,Open,2024-05-20 20:57:36.542119,Auto claim - Medium severity
CL_001926,PH_000430,Health,1775.22,High,Denied,2022-12-17 20:57:36.542119,Health claim - High severity
CL_001927,PH_000985,Property,1566.19,Medium,Under Review,2025-05-20 20:57:36.542119,Property claim - Medium severity
CL_001928,PH_000996,Life,2568.19,High,Open,2024-12-02 20:57:36.542119,Life claim - High severity
CL_001929,PH_000729,Auto,577.43,Low,Closed,2024-02-24 20:57:36.542119,Auto claim - Low severity
CL_001930,PH_000096,Auto,3078.05,High,Closed,2025-06-22 20:57:36.542119,Auto claim - High severity
CL_001931,PH_000944,Life,620.69,Low,Closed,2024-06-02 20:57:36.542119,Life claim - Low severity
